result_dir_name,error_message,specimen_type
BMA-diff_2024-07-25 19:36:33,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-05 02:47:09,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 15:27:11,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 16:45:03,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 07:56:04,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 16:04:46,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 11:36:10,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-30 13:26:00,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 18:59:48,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 03:00:39,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 09:20:11,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 23:49:44,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-01 23:43:15,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 12:35:15,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 14:04:28,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-05 12:07:37,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-25 15:36:05,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 06:11:00,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
PBS-diff_2024-09-29 00:14:44,'confidence',PBS
BMA-diff_2024-09-28 00:09:10,Too few focus regions found. min_num_focus_regions 10 is not reached by 4 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 10:57:02,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 17:54:00,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 13:23:25,Too few focus regions found. min_num_focus_regions 10 is not reached by 5 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 13:07:40,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 18:09:55,Too few focus regions found. min_num_focus_regions 10 is not reached by 4 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 12:41:19,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 16:53:14,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 02:36:04,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 10:34:18,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 17:47:49,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 06:26:44,Too few focus regions found. min_num_focus_regions 10 is not reached by 3 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-05 08:10:11,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-04 11:33:44,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-06 05:49:57,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 10:49:50,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 05:44:48,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-04 23:25:21,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 03:52:44,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 11:35:10,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 12:18:01,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 14:04:15,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-30 16:52:22,[Errno 13] Permission denied: '/tmp/ray/session_2024-09-30_16-49-15_845290_1578405/node_ip_address.json.lock',BMA
BMA-diff_2024-09-26 04:12:31,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 04:35:24,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 04:17:18,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 19:18:35,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 11:34:06,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 17:56:04,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 06:44:33,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-01 02:52:43,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 07:03:44,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 05:29:16,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 13:30:58,Too few focus regions found. min_num_focus_regions 10 is not reached by 3 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 09:03:09,Too few focus regions found. min_num_focus_regions 10 is not reached by 9 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-05 01:11:45,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 06:54:45,Too few focus regions found. min_num_focus_regions 10 is not reached by 4 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 09:08:14,Too few focus regions found. min_num_focus_regions 10 is not reached by 8 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 10:16:11,Too few focus regions found. min_num_focus_regions 10 is not reached by 4 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 09:24:41,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 04:01:09,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-05 22:02:41,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 08:49:54,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 03:14:57,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 13:25:22,Too few focus regions found. min_num_focus_regions 10 is not reached by 4 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-01 03:25:21,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 07:49:34,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-01 09:02:10,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 05:40:48,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-02 04:14:37,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 11:23:22,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
